,rbp,method,auc
180,ELAVL1-MNase,iDeep,0.7734709349245557
181,ELAVL1-MNase,iDeep,0.7744573135198136
182,ELAVL1-MNase,iDeep,0.7447131940668503
183,ELAVL1-MNase,iDeep,0.7556043956043956
184,ELAVL1-MNase,iDeep,0.772164356598048
185,ELAVL1-MNase,iDeep,0.7355219726081388
186,ELAVL1-MNase,iDeep,0.7332974431251096
187,ELAVL1-MNase,iDeep,0.7743902044408779
188,ELAVL1-MNase,iDeep,0.7678473974484915
189,ELAVL1-MNase,iDeep,0.7263827886548053
190,ELAVL1-MNase,iDeep,0.7449591537989328
191,ELAVL1-MNase,iDeep,0.7303703703703703
192,ELAVL1-MNase,iDeep,0.7482325844910828
193,ELAVL1-MNase,iDeep,0.7421717939999164
194,ELAVL1-MNase,iDeep,0.753872958434612
195,ELAVL1-MNase,iDeep,0.7331136435890538
196,ELAVL1-MNase,iDeep,0.771198469701677
197,ELAVL1-MNase,iDeep,0.7400625
198,ELAVL1-MNase,iDeep,0.7508498445998446
199,ELAVL1-MNase,iDeep,0.7473638760112717
0,hnRNPL-like,iDeep,0.7843867093476264
1,hnRNPL-like,iDeep,0.7713937333727461
2,hnRNPL-like,iDeep,0.7850028327576439
3,hnRNPL-like,iDeep,0.8118413816209519
4,hnRNPL-like,iDeep,0.8250940114092759
5,hnRNPL-like,iDeep,0.8212026742111618
6,hnRNPL-like,iDeep,0.8125875142004175
7,hnRNPL-like,iDeep,0.7811278615298716
8,hnRNPL-like,iDeep,0.7671057478119024
9,hnRNPL-like,iDeep,0.7819548872180451
10,hnRNPL-like,iDeep,0.7743591750990024
11,hnRNPL-like,iDeep,0.7946295876470441
12,hnRNPL-like,iDeep,0.8037442629188367
13,hnRNPL-like,iDeep,0.7807238095238095
14,hnRNPL-like,iDeep,0.8054803527227723
15,hnRNPL-like,iDeep,0.786155455137439
16,hnRNPL-like,iDeep,0.7924765089982481
17,hnRNPL-like,iDeep,0.818719350524414
18,hnRNPL-like,iDeep,0.8167053505613733
19,hnRNPL-like,iDeep,0.8204882459312839
20,hnRNPL-like,iDeep,0.792138913106655
21,hnRNPL-like,iDeep,0.7522882828625023
22,hnRNPL-like,iDeep,0.8224023143377981
23,hnRNPL-like,iDeep,0.8001024713682943
24,hnRNPL-like,iDeep,0.7547075558479692
25,hnRNPL-like,iDeep,0.7846370167767782
26,hnRNPL-like,iDeep,0.7946469773880941
27,hnRNPL-like,iDeep,0.7807788944723618
28,hnRNPL-like,iDeep,0.7960130147630147
29,hnRNPL-like,iDeep,0.803143232523241
30,hnRNPL-like,iDeep,0.8188568642838459
31,hnRNPL-like,iDeep,0.8107456779331779
32,hnRNPL-like,iDeep,0.8012027102168586
33,hnRNPL-like,iDeep,0.7983059198948825
34,hnRNPL-like,iDeep,0.7922699262069666
35,hnRNPL-like,iDeep,0.8043078055964654
36,hnRNPL-like,iDeep,0.7716245628622436
37,hnRNPL-like,iDeep,0.8082290140132187
38,hnRNPL-like,iDeep,0.8049294344603514
39,hnRNPL-like,iDeep,0.8280229053646775
40,hnRNPL-like,iDeep,0.7912813310984408
41,hnRNPL-like,iDeep,0.85193125
42,hnRNPL-like,iDeep,0.7764587394411956
43,hnRNPL-like,iDeep,0.8043111402486403
44,hnRNPL-like,iDeep,0.8119883777107901
45,hnRNPL-like,iDeep,0.7678441335251154
46,hnRNPL-like,iDeep,0.773461484439272
47,hnRNPL-like,iDeep,0.7795594702601648
48,hnRNPL-like,iDeep,0.790396813118812
49,hnRNPL-like,iDeep,0.7764274547755528
50,hnRNPL-like,iDeep,0.780524620340543
51,hnRNPL-like,iDeep,0.8150572634116938
52,hnRNPL-like,iDeep,0.7863952005902187
53,hnRNPL-like,iDeep,0.8108299723766144
54,hnRNPL-like,iDeep,0.798643314071009
55,hnRNPL-like,iDeep,0.811486995560371
56,hnRNPL-like,iDeep,0.7831947996589941
57,hnRNPL-like,iDeep,0.7592309982877987
58,hnRNPL-like,iDeep,0.780929788951114
59,hnRNPL-like,iDeep,0.7337674247982392
60,hnRNPL-like,iDeep,0.7885431400282886
61,hnRNPL-like,iDeep,0.8065243245599287
62,hnRNPL-like,iDeep,0.7775953293194673
63,hnRNPL-like,iDeep,0.8205821119005434
64,hnRNPL-like,iDeep,0.7878261670317237
65,hnRNPL-like,iDeep,0.7765258401247115
66,hnRNPL-like,iDeep,0.7724961031412645
67,hnRNPL-like,iDeep,0.8050390189520624
68,hnRNPL-like,iDeep,0.8017525352869227
69,hnRNPL-like,iDeep,0.770496121061201
70,hnRNPL-like,iDeep,0.8033514698103226
71,hnRNPL-like,iDeep,0.8067728347620454
72,hnRNPL-like,iDeep,0.7780297661233168
73,hnRNPL-like,iDeep,0.7829449084655973
74,hnRNPL-like,iDeep,0.8222977624260589
75,hnRNPL-like,iDeep,0.8437330623306233
76,hnRNPL-like,iDeep,0.7921806782414459
77,hnRNPL-like,iDeep,0.8135480295643185
78,hnRNPL-like,iDeep,0.8090509914163347
79,hnRNPL-like,iDeep,0.7930841956376089
80,hnRNPL-like,iDeep,0.8058377207575729
81,hnRNPL-like,iDeep,0.8047550113470424
82,hnRNPL-like,iDeep,0.7962685984418456
83,hnRNPL-like,iDeep,0.7802857880288135
84,hnRNPL-like,iDeep,0.7607452574525746
85,hnRNPL-like,iDeep,0.7715832651577129
86,hnRNPL-like,iDeep,0.7734439459570956
87,hnRNPL-like,iDeep,0.7996550270654008
88,hnRNPL-like,iDeep,0.8337045559134837
89,hnRNPL-like,iDeep,0.8140728612879369
90,hnRNPL-like,iDeep,0.8112465133737599
91,hnRNPL-like,iDeep,0.8219987514756693
92,hnRNPL-like,iDeep,0.8112554736633448
93,hnRNPL-like,iDeep,0.7927936249876836
94,hnRNPL-like,iDeep,0.8247964099679637
95,hnRNPL-like,iDeep,0.7935487026485046
96,hnRNPL-like,iDeep,0.8102558376138366
97,hnRNPL-like,iDeep,0.7820813852813853
98,hnRNPL-like,iDeep,0.7732545373559431
99,hnRNPL-like,iDeep,0.7784155742951767
100,hnRNPL-like,iDeep,0.8105749244142102
101,hnRNPL-like,iDeep,0.8298240938166311
102,hnRNPL-like,iDeep,0.7956471532303837
103,hnRNPL-like,iDeep,0.8141775586416151
104,hnRNPL-like,iDeep,0.8071641899766899
105,hnRNPL-like,iDeep,0.8125644595709571
106,hnRNPL-like,iDeep,0.7682764077853363
107,hnRNPL-like,iDeep,0.7768532707595058
108,hnRNPL-like,iDeep,0.8006088004822183
109,hnRNPL-like,iDeep,0.7703943587778947
110,hnRNPL-like,iDeep,0.7732342482924457
111,hnRNPL-like,iDeep,0.7906471048867778
112,hnRNPL-like,iDeep,0.8102423247960808
113,hnRNPL-like,iDeep,0.8020178748244553
114,hnRNPL-like,iDeep,0.816552620726772
115,hnRNPL-like,iDeep,0.7771606337691126
116,hnRNPL-like,iDeep,0.8092204808249117
117,hnRNPL-like,iDeep,0.7791666666666666
118,hnRNPL-like,iDeep,0.7807209092723764
119,hnRNPL-like,iDeep,0.7970871417162126
120,hnRNPL-like,iDeep,0.8018162393162394
121,hnRNPL-like,iDeep,0.7904020340060384
122,hnRNPL-like,iDeep,0.816456228683851
123,hnRNPL-like,iDeep,0.7797196768154498
124,hnRNPL-like,iDeep,0.8187414627513273
125,hnRNPL-like,iDeep,0.7739541892706451
126,hnRNPL-like,iDeep,0.8062763515335688
127,hnRNPL-like,iDeep,0.773285742035742
128,hnRNPL-like,iDeep,0.7833494916675401
129,hnRNPL-like,iDeep,0.7845010145962792
130,hnRNPL-like,iDeep,0.8272535062773907
131,hnRNPL-like,iDeep,0.7845631555308975
132,hnRNPL-like,iDeep,0.8065439356435644
133,hnRNPL-like,iDeep,0.8167138142385667
134,hnRNPL-like,iDeep,0.8175103436504993
135,hnRNPL-like,iDeep,0.7879670524926389
136,hnRNPL-like,iDeep,0.790462609849113
137,hnRNPL-like,iDeep,0.7971044610695484
138,hnRNPL-like,iDeep,0.7851202079272255
139,hnRNPL-like,iDeep,0.8281254938650113
140,hnRNPL-like,iDeep,0.7668411716350108
141,hnRNPL-like,iDeep,0.8003350593968931
142,hnRNPL-like,iDeep,0.812038656235619
143,hnRNPL-like,iDeep,0.7948278804786035
144,hnRNPL-like,iDeep,0.7848026157202812
145,hnRNPL-like,iDeep,0.7966326707858755
146,hnRNPL-like,iDeep,0.811497360138085
147,hnRNPL-like,iDeep,0.7807639947552996
148,hnRNPL-like,iDeep,0.7704065159517762
149,hnRNPL-like,iDeep,0.8312695799318561
150,hnRNPL-like,iDeep,0.7739774986634951
151,hnRNPL-like,iDeep,0.8298432742420562
152,hnRNPL-like,iDeep,0.77363125
153,hnRNPL-like,iDeep,0.8032575902691312
154,hnRNPL-like,iDeep,0.7955408322787166
155,hnRNPL-like,iDeep,0.7994800383834326
156,hnRNPL-like,iDeep,0.8092059344631959
157,hnRNPL-like,iDeep,0.7585907588404557
158,hnRNPL-like,iDeep,0.8043463480663324
159,hnRNPL-like,iDeep,0.7938642557544056
160,hnRNPL-like,iDeep,0.7850621600621601
161,hnRNPL-like,iDeep,0.8086852791564425
162,hnRNPL-like,iDeep,0.7897450138494293
163,hnRNPL-like,iDeep,0.7873749999999999
164,hnRNPL-like,iDeep,0.8048187500000001
165,hnRNPL-like,iDeep,0.7959025944686215
166,hnRNPL-like,iDeep,0.7661403145565531
167,hnRNPL-like,iDeep,0.7755621114996115
168,hnRNPL-like,iDeep,0.8227920002113551
169,hnRNPL-like,iDeep,0.8106949303697605
170,hnRNPL-like,iDeep,0.7991974796882773
171,hnRNPL-like,iDeep,0.7905759162303665
172,hnRNPL-like,iDeep,0.7906237816764132
173,hnRNPL-like,iDeep,0.8164683466273139
174,hnRNPL-like,iDeep,0.7641851561199495
175,hnRNPL-like,iDeep,0.7825071160482633
176,hnRNPL-like,iDeep,0.788288125376733
177,hnRNPL-like,iDeep,0.7799944582986977
178,hnRNPL-like,iDeep,0.7941542176490728
179,hnRNPL-like,iDeep,0.801401497053671
180,hnRNPL-like,iDeep,0.7921593260419746
181,hnRNPL-like,iDeep,0.8115947504974936
182,hnRNPL-like,iDeep,0.844244980770589
183,hnRNPL-like,iDeep,0.784292356873002
184,hnRNPL-like,iDeep,0.8241375401924467
185,hnRNPL-like,iDeep,0.7776571762544877
186,hnRNPL-like,iDeep,0.824267525694125
187,hnRNPL-like,iDeep,0.7695403554778555
188,hnRNPL-like,iDeep,0.7803599299251474
189,hnRNPL-like,iDeep,0.8186760204246728
190,hnRNPL-like,iDeep,0.7751469887176228
191,hnRNPL-like,iDeep,0.795228552825382
192,hnRNPL-like,iDeep,0.7986497890295359
193,hnRNPL-like,iDeep,0.7879910171468274
194,hnRNPL-like,iDeep,0.8286125
195,hnRNPL-like,iDeep,0.8172725179708885
196,hnRNPL-like,iDeep,0.7715101788746994
197,hnRNPL-like,iDeep,0.7991570926219508
198,hnRNPL-like,iDeep,0.7699719935397624
199,hnRNPL-like,iDeep,0.8089330024813896
0,hnRNPL-2,iDeep,0.8027121369958149
1,hnRNPL-2,iDeep,0.8091598027008906
2,hnRNPL-2,iDeep,0.793508652610897
3,hnRNPL-2,iDeep,0.7963725665754265
4,hnRNPL-2,iDeep,0.8231283654681256
5,hnRNPL-2,iDeep,0.7888529816499481
6,hnRNPL-2,iDeep,0.8144454554161478
7,hnRNPL-2,iDeep,0.8029214699991518
8,hnRNPL-2,iDeep,0.8021451079404224
9,hnRNPL-2,iDeep,0.7974543153334768
10,hnRNPL-2,iDeep,0.7919737624565261
11,hnRNPL-2,iDeep,0.8424133876735446
12,hnRNPL-2,iDeep,0.7837971680809959
13,hnRNPL-2,iDeep,0.8122128482764179
14,hnRNPL-2,iDeep,0.8172529094203574
15,hnRNPL-2,iDeep,0.8031906262065569
16,hnRNPL-2,iDeep,0.8206828847811511
17,hnRNPL-2,iDeep,0.823546953405018
18,hnRNPL-2,iDeep,0.7955647154753421
19,hnRNPL-2,iDeep,0.7889400268151816
20,hnRNPL-2,iDeep,0.8071840611454243
21,hnRNPL-2,iDeep,0.8073900427201162
22,hnRNPL-2,iDeep,0.7727338775725872
23,hnRNPL-2,iDeep,0.8045394080478883
24,hnRNPL-2,iDeep,0.7966904327640524
25,hnRNPL-2,iDeep,0.83145
26,hnRNPL-2,iDeep,0.8295899923045261
27,hnRNPL-2,iDeep,0.7912667825386029
28,hnRNPL-2,iDeep,0.8108421467709565
29,hnRNPL-2,iDeep,0.79008458781362
30,hnRNPL-2,iDeep,0.8185207522342234
31,hnRNPL-2,iDeep,0.8231291278166277
32,hnRNPL-2,iDeep,0.8248477186530285
33,hnRNPL-2,iDeep,0.8182464655954175
34,hnRNPL-2,iDeep,0.8129045467755146
35,hnRNPL-2,iDeep,0.8025419913419913
36,hnRNPL-2,iDeep,0.7837162145142194
37,hnRNPL-2,iDeep,0.8115384385942934
38,hnRNPL-2,iDeep,0.8253559222910614
39,hnRNPL-2,iDeep,0.8260419745787762
40,hnRNPL-2,iDeep,0.808907207698919
41,hnRNPL-2,iDeep,0.8147847078529904
42,hnRNPL-2,iDeep,0.8187944924237351
43,hnRNPL-2,iDeep,0.828074491164527
44,hnRNPL-2,iDeep,0.7968870570078859
45,hnRNPL-2,iDeep,0.8055696202531646
46,hnRNPL-2,iDeep,0.8404702128158803
47,hnRNPL-2,iDeep,0.7909367884706971
48,hnRNPL-2,iDeep,0.822006041222459
49,hnRNPL-2,iDeep,0.8195549358921785
50,hnRNPL-2,iDeep,0.7816761055311088
51,hnRNPL-2,iDeep,0.8230935805429782
52,hnRNPL-2,iDeep,0.79324375
53,hnRNPL-2,iDeep,0.8337389611292678
54,hnRNPL-2,iDeep,0.8237878507046702
55,hnRNPL-2,iDeep,0.8097177421776921
56,hnRNPL-2,iDeep,0.8068312499999999
57,hnRNPL-2,iDeep,0.7977018403450035
58,hnRNPL-2,iDeep,0.8033464090921303
59,hnRNPL-2,iDeep,0.8210591364625595
60,hnRNPL-2,iDeep,0.790860553805339
61,hnRNPL-2,iDeep,0.7651806526806528
62,hnRNPL-2,iDeep,0.8074269005847952
63,hnRNPL-2,iDeep,0.8090161437709412
64,hnRNPL-2,iDeep,0.820432384910486
65,hnRNPL-2,iDeep,0.8624623376623377
66,hnRNPL-2,iDeep,0.7959274443069306
67,hnRNPL-2,iDeep,0.8000313154443857
68,hnRNPL-2,iDeep,0.8483475595057821
69,hnRNPL-2,iDeep,0.805526290585193
70,hnRNPL-2,iDeep,0.8027375995685091
71,hnRNPL-2,iDeep,0.7982616047132176
72,hnRNPL-2,iDeep,0.8045163932260707
73,hnRNPL-2,iDeep,0.813447035545638
74,hnRNPL-2,iDeep,0.8297300433168318
75,hnRNPL-2,iDeep,0.8202121719709659
76,hnRNPL-2,iDeep,0.8150023582433708
77,hnRNPL-2,iDeep,0.8287626391212629
78,hnRNPL-2,iDeep,0.7978786430960344
79,hnRNPL-2,iDeep,0.8301587587623664
80,hnRNPL-2,iDeep,0.8132404276022565
81,hnRNPL-2,iDeep,0.8246725252860222
82,hnRNPL-2,iDeep,0.8268259276954929
83,hnRNPL-2,iDeep,0.7936035873814322
84,hnRNPL-2,iDeep,0.7988061681313214
85,hnRNPL-2,iDeep,0.8431164545025931
86,hnRNPL-2,iDeep,0.8439956357493137
87,hnRNPL-2,iDeep,0.8242548461057458
88,hnRNPL-2,iDeep,0.8128330084470435
89,hnRNPL-2,iDeep,0.7766774045098942
90,hnRNPL-2,iDeep,0.812366737739872
91,hnRNPL-2,iDeep,0.8139718107149061
92,hnRNPL-2,iDeep,0.7908257986739
93,hnRNPL-2,iDeep,0.8197498116426628
94,hnRNPL-2,iDeep,0.7856475915172291
95,hnRNPL-2,iDeep,0.8042283069907379
96,hnRNPL-2,iDeep,0.8154562317186274
97,hnRNPL-2,iDeep,0.8063640040834408
98,hnRNPL-2,iDeep,0.7929489279378952
99,hnRNPL-2,iDeep,0.7996722529865794
100,hnRNPL-2,iDeep,0.8147348569443411
101,hnRNPL-2,iDeep,0.8111483399329882
102,hnRNPL-2,iDeep,0.8083626802863988
103,hnRNPL-2,iDeep,0.8089974261849262
104,hnRNPL-2,iDeep,0.8021354166666665
105,hnRNPL-2,iDeep,0.8139336311200692
106,hnRNPL-2,iDeep,0.8102162908421537
107,hnRNPL-2,iDeep,0.8022294212526313
108,hnRNPL-2,iDeep,0.8146680216802169
109,hnRNPL-2,iDeep,0.8251175339864286
110,hnRNPL-2,iDeep,0.8453991475912268
111,hnRNPL-2,iDeep,0.813494131368024
112,hnRNPL-2,iDeep,0.8314504143681201
113,hnRNPL-2,iDeep,0.7949696341282773
114,hnRNPL-2,iDeep,0.7809789977232612
115,hnRNPL-2,iDeep,0.7886317402446434
116,hnRNPL-2,iDeep,0.8291372184588295
117,hnRNPL-2,iDeep,0.819069550011254
118,hnRNPL-2,iDeep,0.8140765100009852
119,hnRNPL-2,iDeep,0.8018464144551102
120,hnRNPL-2,iDeep,0.7989390681003585
121,hnRNPL-2,iDeep,0.8086541242531338
122,hnRNPL-2,iDeep,0.8347739602169982
123,hnRNPL-2,iDeep,0.805496159024313
124,hnRNPL-2,iDeep,0.8125433269145312
125,hnRNPL-2,iDeep,0.7772534365750461
126,hnRNPL-2,iDeep,0.8300379792092499
127,hnRNPL-2,iDeep,0.8311887419391402
128,hnRNPL-2,iDeep,0.7780215056482354
129,hnRNPL-2,iDeep,0.8056819270184847
130,hnRNPL-2,iDeep,0.8316913136826053
131,hnRNPL-2,iDeep,0.7708142640987803
132,hnRNPL-2,iDeep,0.8084154763910107
133,hnRNPL-2,iDeep,0.8146149606352793
134,hnRNPL-2,iDeep,0.8380363528966105
135,hnRNPL-2,iDeep,0.8330994925552101
136,hnRNPL-2,iDeep,0.8094900644171957
137,hnRNPL-2,iDeep,0.7791608548004545
138,hnRNPL-2,iDeep,0.7937744602858715
139,hnRNPL-2,iDeep,0.8201151162497796
140,hnRNPL-2,iDeep,0.7883826785860739
141,hnRNPL-2,iDeep,0.8136442894507411
142,hnRNPL-2,iDeep,0.8320809231194325
143,hnRNPL-2,iDeep,0.790381370021142
144,hnRNPL-2,iDeep,0.8438732971041465
145,hnRNPL-2,iDeep,0.8003509939391567
146,hnRNPL-2,iDeep,0.8093709189361362
147,hnRNPL-2,iDeep,0.8159879897764213
148,hnRNPL-2,iDeep,0.8069274428593344
149,hnRNPL-2,iDeep,0.8159195252814255
150,hnRNPL-2,iDeep,0.8004905239687848
151,hnRNPL-2,iDeep,0.8132859121909634
152,hnRNPL-2,iDeep,0.8371464178729048
153,hnRNPL-2,iDeep,0.8077827864814267
154,hnRNPL-2,iDeep,0.8046250098994219
155,hnRNPL-2,iDeep,0.8412211899685247
156,hnRNPL-2,iDeep,0.8181163168785102
157,hnRNPL-2,iDeep,0.8229794783989679
158,hnRNPL-2,iDeep,0.8160938137057578
159,hnRNPL-2,iDeep,0.8162815459623036
160,hnRNPL-2,iDeep,0.799496735148909
161,hnRNPL-2,iDeep,0.8217738545607398
162,hnRNPL-2,iDeep,0.8096604737311225
163,hnRNPL-2,iDeep,0.8261712869682022
164,hnRNPL-2,iDeep,0.8258973498825897
165,hnRNPL-2,iDeep,0.8226933935629588
166,hnRNPL-2,iDeep,0.8070562969780641
167,hnRNPL-2,iDeep,0.7725242363164284
168,hnRNPL-2,iDeep,0.8104750000000001
169,hnRNPL-2,iDeep,0.8306701631701632
170,hnRNPL-2,iDeep,0.7828810696419211
171,hnRNPL-2,iDeep,0.80501875
172,hnRNPL-2,iDeep,0.7881822365393465
173,hnRNPL-2,iDeep,0.7990959929631269
174,hnRNPL-2,iDeep,0.8111292526459621
175,hnRNPL-2,iDeep,0.8211630929174789
176,hnRNPL-2,iDeep,0.8072520052797238
177,hnRNPL-2,iDeep,0.789878230367663
178,hnRNPL-2,iDeep,0.7961466482589354
179,hnRNPL-2,iDeep,0.818175
180,hnRNPL-2,iDeep,0.82179028327749
181,hnRNPL-2,iDeep,0.8224786897806724
182,hnRNPL-2,iDeep,0.7881380358452992
183,hnRNPL-2,iDeep,0.7890712255051274
184,hnRNPL-2,iDeep,0.8422225218457665
185,hnRNPL-2,iDeep,0.8225081236303182
186,hnRNPL-2,iDeep,0.8174195576983545
187,hnRNPL-2,iDeep,0.8118683407350549
188,hnRNPL-2,iDeep,0.8021258255633256
189,hnRNPL-2,iDeep,0.8101110268763299
190,hnRNPL-2,iDeep,0.783590785907859
191,hnRNPL-2,iDeep,0.8246739700741508
192,hnRNPL-2,iDeep,0.7841608391608392
193,hnRNPL-2,iDeep,0.7836856715780482
194,hnRNPL-2,iDeep,0.8030743847452075
195,hnRNPL-2,iDeep,0.8146639252716011
196,hnRNPL-2,iDeep,0.8185376808357527
197,hnRNPL-2,iDeep,0.8063393305328789
198,hnRNPL-2,iDeep,0.8053061813436722
199,hnRNPL-2,iDeep,0.7769238348605774
0,hnRNPL-1,iDeep,0.8182055928119104
1,hnRNPL-1,iDeep,0.8325019907628604
2,hnRNPL-1,iDeep,0.8294278263537354
3,hnRNPL-1,iDeep,0.8383678478294218
4,hnRNPL-1,iDeep,0.8207546573446023
5,hnRNPL-1,iDeep,0.8154541718043566
6,hnRNPL-1,iDeep,0.8325166641978967
7,hnRNPL-1,iDeep,0.835331972109665
8,hnRNPL-1,iDeep,0.8316699155295646
9,hnRNPL-1,iDeep,0.8153437278525868
10,hnRNPL-1,iDeep,0.80831875
11,hnRNPL-1,iDeep,0.8397363758260703
12,hnRNPL-1,iDeep,0.8072635329272497
13,hnRNPL-1,iDeep,0.842451948051948
14,hnRNPL-1,iDeep,0.8463119022286772
15,hnRNPL-1,iDeep,0.8209981760902005
16,hnRNPL-1,iDeep,0.8392825939568466
17,hnRNPL-1,iDeep,0.8099825282145725
18,hnRNPL-1,iDeep,0.8330260511445264
19,hnRNPL-1,iDeep,0.8372343538876332
20,hnRNPL-1,iDeep,0.8095840526731483
21,hnRNPL-1,iDeep,0.7958929165281011
22,hnRNPL-1,iDeep,0.8182956046804181
23,hnRNPL-1,iDeep,0.8391426774925503
24,hnRNPL-1,iDeep,0.8298477268378031
25,hnRNPL-1,iDeep,0.844561570368022
26,hnRNPL-1,iDeep,0.8581264595390397
27,hnRNPL-1,iDeep,0.8347041073030572
28,hnRNPL-1,iDeep,0.8132808511781617
29,hnRNPL-1,iDeep,0.8455900848368434
30,hnRNPL-1,iDeep,0.797728225552877
31,hnRNPL-1,iDeep,0.8090514129537953
32,hnRNPL-1,iDeep,0.8426776960784315
33,hnRNPL-1,iDeep,0.8353954127776572
34,hnRNPL-1,iDeep,0.8451267707550583
35,hnRNPL-1,iDeep,0.8293373521486962
36,hnRNPL-1,iDeep,0.8496383363471971
37,hnRNPL-1,iDeep,0.8119685374149661
38,hnRNPL-1,iDeep,0.8293679653679653
39,hnRNPL-1,iDeep,0.8460840223375496
40,hnRNPL-1,iDeep,0.8581721226484964
41,hnRNPL-1,iDeep,0.7949637090801362
42,hnRNPL-1,iDeep,0.8199078755196046
43,hnRNPL-1,iDeep,0.8393235717685161
44,hnRNPL-1,iDeep,0.8066017241773571
45,hnRNPL-1,iDeep,0.8123964469808542
46,hnRNPL-1,iDeep,0.842036146576024
47,hnRNPL-1,iDeep,0.819008835671455
48,hnRNPL-1,iDeep,0.805332095709571
49,hnRNPL-1,iDeep,0.8213626651126652
50,hnRNPL-1,iDeep,0.8247940445508101
51,hnRNPL-1,iDeep,0.8212170452661249
52,hnRNPL-1,iDeep,0.8254904817404817
53,hnRNPL-1,iDeep,0.8073440426228902
54,hnRNPL-1,iDeep,0.7828074407974097
55,hnRNPL-1,iDeep,0.8261562087521576
56,hnRNPL-1,iDeep,0.8401307410962428
57,hnRNPL-1,iDeep,0.8540490158451669
58,hnRNPL-1,iDeep,0.8118848616086186
59,hnRNPL-1,iDeep,0.8332422785547786
60,hnRNPL-1,iDeep,0.8370162901332455
61,hnRNPL-1,iDeep,0.8313846371882085
62,hnRNPL-1,iDeep,0.84594963592233
63,hnRNPL-1,iDeep,0.8309265738263474
64,hnRNPL-1,iDeep,0.8017777777777777
65,hnRNPL-1,iDeep,0.8259803921568628
66,hnRNPL-1,iDeep,0.8105410985056855
67,hnRNPL-1,iDeep,0.7976192667587053
68,hnRNPL-1,iDeep,0.8744161843842014
69,hnRNPL-1,iDeep,0.8347144522144523
70,hnRNPL-1,iDeep,0.8452701943601844
71,hnRNPL-1,iDeep,0.8284198308738187
72,hnRNPL-1,iDeep,0.8419894889538894
73,hnRNPL-1,iDeep,0.806689381823239
74,hnRNPL-1,iDeep,0.8032591535153248
75,hnRNPL-1,iDeep,0.8429397686477862
76,hnRNPL-1,iDeep,0.8548894174252987
77,hnRNPL-1,iDeep,0.8255564982022382
78,hnRNPL-1,iDeep,0.7840739556692242
79,hnRNPL-1,iDeep,0.838368331597127
80,hnRNPL-1,iDeep,0.8144227840389886
81,hnRNPL-1,iDeep,0.8335664428815004
82,hnRNPL-1,iDeep,0.7699095840867993
83,hnRNPL-1,iDeep,0.8059186778052805
84,hnRNPL-1,iDeep,0.8067771280051981
85,hnRNPL-1,iDeep,0.8123097388145609
86,hnRNPL-1,iDeep,0.8522237227539324
87,hnRNPL-1,iDeep,0.7849518557896191
88,hnRNPL-1,iDeep,0.8238727199183311
89,hnRNPL-1,iDeep,0.8175370019220938
90,hnRNPL-1,iDeep,0.8576491862567812
91,hnRNPL-1,iDeep,0.8264542408250898
92,hnRNPL-1,iDeep,0.8392212048662511
93,hnRNPL-1,iDeep,0.8477168903960244
94,hnRNPL-1,iDeep,0.842670674348056
95,hnRNPL-1,iDeep,0.8488858284324672
96,hnRNPL-1,iDeep,0.8152859257634738
97,hnRNPL-1,iDeep,0.8145919936388777
98,hnRNPL-1,iDeep,0.8264978902953587
99,hnRNPL-1,iDeep,0.8279100972827911
100,hnRNPL-1,iDeep,0.80269637827088
101,hnRNPL-1,iDeep,0.8407824719958429
102,hnRNPL-1,iDeep,0.8143534762833009
103,hnRNPL-1,iDeep,0.8656028029941074
104,hnRNPL-1,iDeep,0.8314606073577324
105,hnRNPL-1,iDeep,0.8512357557352898
106,hnRNPL-1,iDeep,0.8105244910145039
107,hnRNPL-1,iDeep,0.79667503309797
108,hnRNPL-1,iDeep,0.8410625444207533
109,hnRNPL-1,iDeep,0.8123827639956671
110,hnRNPL-1,iDeep,0.836171364867017
111,hnRNPL-1,iDeep,0.8248319796145883
112,hnRNPL-1,iDeep,0.8230844110693922
113,hnRNPL-1,iDeep,0.8239386696277895
114,hnRNPL-1,iDeep,0.8506959706959708
115,hnRNPL-1,iDeep,0.8322564800120911
116,hnRNPL-1,iDeep,0.8040138269374337
117,hnRNPL-1,iDeep,0.8517235493801797
118,hnRNPL-1,iDeep,0.8303964233906447
119,hnRNPL-1,iDeep,0.8336429195804197
120,hnRNPL-1,iDeep,0.8533418111564892
121,hnRNPL-1,iDeep,0.8311710787373834
122,hnRNPL-1,iDeep,0.8376109219146014
123,hnRNPL-1,iDeep,0.8287430475598686
124,hnRNPL-1,iDeep,0.8336843531382402
125,hnRNPL-1,iDeep,0.8212508884150675
126,hnRNPL-1,iDeep,0.8411458333333334
127,hnRNPL-1,iDeep,0.8368428039521845
128,hnRNPL-1,iDeep,0.8530889873633771
129,hnRNPL-1,iDeep,0.837231776938633
130,hnRNPL-1,iDeep,0.8045873944119558
131,hnRNPL-1,iDeep,0.8408470322153576
132,hnRNPL-1,iDeep,0.8316255410726077
133,hnRNPL-1,iDeep,0.8263711734693877
134,hnRNPL-1,iDeep,0.80975625
135,hnRNPL-1,iDeep,0.8335584281947391
136,hnRNPL-1,iDeep,0.8190113719735876
137,hnRNPL-1,iDeep,0.8109781631210056
138,hnRNPL-1,iDeep,0.8127716364323507
139,hnRNPL-1,iDeep,0.8356765098902753
140,hnRNPL-1,iDeep,0.7994642995627299
